序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
159,BBUSDT,2025-09-25 10:00:00,0.2225,375722.95,2025-09-25 10:00:00,0.2224,375554.08,1688642.45956612,-168.8642,-0.0449,阶段低点止损,0,否
160,EIGENUSDT,2025-09-28 14:00:00,1.806,375655.4,2025-09-28 14:00:00,1.802,374823.39,208004.098314,-832.0164,-0.2215,阶段低点止损,0,否
161,KMNOUSDT,2025-10-02 00:00:00,0.07138,375322.59,2025-10-02 02:00:00,0.07113,374008.07,5258091.83241492,-1314.523,-0.3502,阶段低点止损,2,否
162,PAXGUSDT,2025-10-02 02:00:00,3869.98,375091.24,2025-10-02 02:00:00,3868.64,374961.36,96.92330166,-129.8772,-0.0346,阶段低点止损,0,否
163,LAZIOUSDT,2025-10-05 13:00:00,1.089,375432.67,2025-10-05 13:00:00,1.087,374743.17,344749.93007059,-689.4999,-0.1837,阶段低点止损,0,否
164,EURIUSDT,2025-10-05 10:00:00,1.1768,374744.83,2025-10-05 18:00:00,1.1818,376337.05,318443.94538141,1592.2197,0.4249,MA5下跌破线,8,否
165,API3USDT,2025-10-08 21:00:00,0.8781,375105.92,2025-10-08 21:00:00,0.8773,374764.18,427179.04893697,-341.7432,-0.0911,阶段低点止损,0,否
166,ZECUSDT,2025-10-12 21:00:00,253.7,374969.23,2025-10-12 21:00:00,253.34,374437.14,1478.00246581,-532.0809,-0.1419,阶段低点止损,0,否
167,SYRUPUSDT,2025-10-16 07:00:00,0.4287,374756.39,2025-10-16 08:00:00,0.4251,371609.38,874169.33338189,-3147.0096,-0.8397,阶段低点止损,1,否
168,BATUSDT,2025-10-20 05:00:00,0.1949,373497.59,2025-10-20 05:00:00,0.1937,371197.96,1916354.99938813,-2299.626,-0.6157,阶段低点止损,0,否
169,NILUSDT,2025-10-23 19:00:00,0.3232,372577.74,2025-10-23 19:00:00,0.3223,371540.24,1152777.65773837,-1037.4999,-0.2785,阶段低点止损,0,否
170,YBUSDT,2025-10-27 06:00:00,0.5525,372162.74,2025-10-27 08:00:00,0.5653,380784.79,673597.71769096,8622.0508,2.3167,MA5首次上升止损,2,否
171,ETHFIUSDT,2025-10-27 08:00:00,1.042,377605.41,2025-10-27 08:00:00,1.04,376880.64,362385.2289666,-724.7705,-0.1919,阶段低点止损,0,否
172,AVAUSDT,2025-10-30 18:00:00,0.4042,375321.65,2025-10-30 18:00:00,0.4027,373928.82,928554.30765873,-1392.8315,-0.3711,阶段低点止损,0,否
173,CELOUSDT,2025-11-03 05:00:00,0.2584,374764.52,2025-11-03 08:00:00,0.2606,377955.24,1450327.08425334,3190.7196,0.8514,MA5首次上升止损,3,否
174,BARDUSDT,2025-11-03 07:00:00,0.6689,377317.09,2025-11-03 09:00:00,0.6736,379968.3,564085.95341508,2651.204,0.7026,MA5首次上升止损,2,否
175,SHELLUSDT,2025-11-03 09:00:00,0.1165,378161.77,2025-11-03 09:00:00,0.1164,377837.17,3246023.77330512,-324.6024,-0.0858,阶段低点止损,0,否
176,BARDUSDT,2025-11-06 18:00:00,0.7022,376971.45,2025-11-06 18:00:00,0.6978,374609.34,536843.41647208,-2362.111,-0.6266,阶段低点止损,0,否
177,COSUSDT,2025-11-10 12:00:00,0.001915,376026.6,2025-11-10 12:00:00,0.0019,373081.22,196358539.2343098,-2945.3781,-0.7833,阶段低点止损,0,否
178,PARTIUSDT,2025-11-13 22:00:00,0.0883,374848.45,2025-11-13 22:00:00,0.0878,372725.87,4245169.32500903,-2122.5847,-0.5663,阶段低点止损,0,否
179,RESOLVUSDT,2025-11-17 13:00:00,0.178,373999.42,2025-11-17 13:00:00,0.178,373999.42,2101120.32322076,0.0,0.0,阶段低点止损,0,否
180,SIGNUSDT,2025-11-17 17:00:00,0.03937,375556.85,2025-11-17 17:00:00,0.03917,373649.01,9539162.99592068,-1907.8326,-0.508,阶段低点止损,0,否
181,RESOLVUSDT,2025-11-17 16:00:00,0.1729,373999.42,2025-11-18 01:00:00,0.1803,390006.33,2163096.68903005,16006.9155,4.2799,MA5下跌破线,9,否
182,SIGNUSDT,2025-11-21 03:00:00,0.04003,379639.05,2025-11-21 04:00:00,0.03979,377362.92,9483863.36980142,-2276.1272,-0.5996,阶段低点止损,1,否
183,MITOUSDT,2025-11-24 20:00:00,0.08986,389777.41,2025-11-24 20:00:00,0.08964,388823.13,4337607.48088108,-954.2736,-0.2448,阶段低点止损,0,否
184,GPSUSDT,2025-11-24 19:00:00,0.00617,378728.6,2025-11-25 02:00:00,0.00692,424765.3,61382269.01290922,46036.7018,12.1556,MA5下跌破线,7,否
185,SUPERUSDT,2025-11-28 07:00:00,0.2503,396761.57,2025-11-28 07:00:00,0.2493,395176.43,1585144.11128728,-1585.1441,-0.3995,阶段低点止损,0,否
186,LQTYUSDT,2025-12-01 16:00:00,0.515,396127.51,2025-12-01 16:00:00,0.512,393819.97,769179.63769066,-2307.5389,-0.5825,阶段低点止损,0,否
187,BIFIUSDT,2025-12-05 02:00:00,113.3,395204.5,2025-12-05 02:00:00,113.2,394855.69,3488.12442935,-348.8124,-0.0883,阶段低点止损,0,否
188,BCHUSDT,2025-12-08 20:00:00,593.9,395064.97,2025-12-08 20:00:00,593.3,394665.85,665.20453421,-399.1227,-0.101,阶段低点止损,0,否
189,EURIUSDT,2025-12-12 10:00:00,1.1724,394905.32,2025-12-12 14:00:00,1.1728,395040.06,336834.97422388,134.734,0.0341,MA5首次上升止损,4,否
190,BARDUSDT,2025-12-12 14:00:00,0.8687,395013.11,2025-12-12 15:00:00,0.8612,391602.73,454717.52155155,-3410.3814,-0.8634,阶段低点止损,1,否
191,SOMIUSDT,2025-12-16 02:00:00,0.2831,393595.06,2025-12-16 02:00:00,0.2814,391231.55,1390304.00851748,-2363.5168,-0.6005,阶段低点止损,0,否
192,CUSDT,2025-12-19 23:00:00,0.088,392649.66,2025-12-19 23:00:00,0.0873,389526.31,4461927.93278984,-3123.3496,-0.7955,阶段低点止损,0,否
193,JASMYUSDT,2025-12-23 12:00:00,0.00622,391400.32,2025-12-23 12:00:00,0.00621,390771.06,62926096.18397503,-629.261,-0.1608,阶段低点止损,0,否
194,CRVUSDT,2025-12-27 02:00:00,0.388,391148.61,2025-12-27 04:00:00,0.3861,389233.2,1008114.98422574,-1915.4185,-0.4897,阶段低点止损,2,否
195,MLNUSDT,2025-12-27 03:00:00,4.94,390826.02,2025-12-27 04:00:00,4.94,390826.02,79114.57835721,0.0,0.0,MA5首次上升止损,1,否
196,GUSDT,2025-12-30 22:00:00,0.00449,391346.6,2025-12-30 22:00:00,0.00448,390475.01,87159599.49870478,-871.596,-0.2227,阶段低点止损,0,否
197,AVNTUSDT,2025-12-30 19:00:00,0.3887,390382.45,2025-12-31 00:00:00,0.3919,393596.3,1004328.39334082,3213.8509,0.8233,MA5首次上升止损,5,否
198,BBUSDT,2026-01-03 13:00:00,0.0634,391319.35,2026-01-03 13:00:00,0.0633,390702.13,6172229.47061607,-617.2229,-0.1577,阶段低点止损,0,否
199,XRPUSDT,2026-01-07 02:00:00,2.2091,391072.46,2026-01-07 02:00:00,2.2079,390860.03,177027.95675082,-212.4335,-0.0543,阶段低点止损,0,否
200,IQUSDT,2026-01-10 16:00:00,0.001746,390987.49,2026-01-10 17:00:00,0.001743,390315.69,223933267.9490227,-671.7998,-0.1718,MA5上升后止损,1,否
201,GPSUSDT,2026-01-10 17:00:00,0.00656,390897.91,2026-01-10 17:00:00,0.00651,387918.51,59588096.42253263,-2979.4048,-0.7622,阶段低点止损,0,否
202,OSMOUSDT,2026-01-14 13:00:00,0.0624,389527.0,2026-01-14 13:00:00,0.062,387030.04,6242419.93572122,-2496.968,-0.641,阶段低点止损,0,否
203,PIXELUSDT,2026-01-18 06:00:00,0.01035,388528.22,2026-01-18 06:00:00,0.01032,387402.05,37538958.14485882,-1126.1687,-0.2899,阶段低点止损,0,否
204,AXSUSDT,2026-01-22 01:00:00,2.18,388077.75,2026-01-22 01:00:00,2.166,385585.51,178017.31619337,-2492.2424,-0.6422,阶段低点止损,0,否
205,REDUSDT,2026-01-25 20:00:00,0.2409,387080.85,2026-01-25 20:00:00,0.2408,386920.17,1606811.34217878,-160.6811,-0.0415,阶段低点止损,0,否
206,WLDUSDT,2026-01-29 16:00:00,0.5077,387016.58,2026-01-29 16:00:00,0.5054,385263.3,762293.83469998,-1753.2758,-0.453,阶段低点止损,0,否
207,KITEUSDT,2026-02-03 16:00:00,0.1458,386315.27,2026-02-03 16:00:00,0.1449,383930.61,2649624.6196794,-2384.6622,-0.6173,阶段低点止损,0,否
208,AWEUSDT,2026-02-07 16:00:00,0.07261,385361.4,2026-02-07 16:00:00,0.07236,384034.59,5307277.29907963,-1326.8193,-0.3443,阶段低点止损,0,否
209,COWUSDT,2026-02-11 15:00:00,0.1758,384830.68,2026-02-11 15:00:00,0.1758,384830.68,2189025.46619035,0.0,0.0,阶段低点止损,0,否
210,KITEUSDT,2026-02-11 16:00:00,0.1809,384830.68,2026-02-11 18:00:00,0.179,380788.78,2127311.64707719,-4041.8921,-1.0503,阶段低点止损,2,否
211,BATUSDT,2026-02-11 17:00:00,0.1287,385000.86,2026-02-11 18:00:00,0.1286,384701.72,2991459.68832968,-299.146,-0.0777,MA5下跌破线,1,否
212,CRVUSDT,2026-02-15 18:00:00,0.2601,385860.65,2026-02-15 18:00:00,0.2595,384970.54,1483508.83671387,-890.1053,-0.2307,阶段低点止损,0,否
213,ZECUSDT,2026-02-15 17:00:00,304.66,383094.26,2026-02-15 19:00:00,307.89,387155.82,1257.4485056,4061.5587,1.0602,MA5下跌破线,2,否
214,WLFIUSDT,2026-02-19 18:00:00,0.1162,384362.84,2026-02-19 19:00:00,0.11675,386182.12,3307769.73378124,1819.2734,0.4733,MA5首次上升止损,1,否
215,FOGOUSDT,2026-02-19 19:00:00,0.02478,385818.26,2026-02-19 19:00:00,0.0247,384572.68,15569744.21905744,-1245.5795,-0.3228,阶段低点止损,0,否
216,AGLDUSDT,2026-02-23 21:00:00,0.344,384592.32,2026-02-23 21:00:00,0.342,382356.32,1118000.93195291,-2236.0019,-0.5814,阶段低点止损,0,否
217,REDUSDT,2026-02-27 19:00:00,0.1707,383697.92,2026-02-27 19:00:00,0.1705,383248.36,2247790.97742378,-449.5582,-0.1172,阶段低点止损,0,否
218,AAVEUSDT,2026-03-03 18:00:00,116.94,383518.1,2026-03-03 18:00:00,116.84,383190.14,3279.61430279,-327.9614,-0.0855,阶段低点止损,0,否
219,ALLOUSDT,2026-03-07 18:00:00,0.1239,383386.91,2026-03-07 18:00:00,0.123,380602.02,3094325.35912779,-2784.8928,-0.7264,阶段低点止损,0,否
220,FLOWUSDT,2026-03-11 19:00:00,0.05738,382272.95,2026-03-11 19:00:00,0.05716,380807.29,6662128.8753337,-1465.6684,-0.3834,阶段低点止损,0,否
221,TOWNSUSDT,2026-03-15 21:00:00,0.00409,381686.69,2026-03-15 21:00:00,0.00408,380753.47,93321928.49037124,-933.2193,-0.2445,阶段低点止损,0,否
222,JSTUSDT,2026-03-20 06:00:00,0.05896,381313.4,2026-03-20 06:00:00,0.05889,380860.69,6467323.60603217,-452.7127,-0.1187,阶段低点止损,0,否
223,BCHUSDT,2026-03-24 10:00:00,473.5,381132.31,2026-03-24 10:00:00,473.0,380729.85,804.92569113,-402.4628,-0.1056,阶段低点止损,0,否
